module,type,name,res_id,src,value
base,help,"ir.model.fields,translate",0,Whether values for this field can be translated (enables the translation mechanism for that field),Whether values for this field can be translated (enables the translation mechanism for that field)
base,model,"ir.actions.act_window,name",base.ir_action_window,Window Actions,Window Actions
base,model,"ir.ui.menu,name",base.menu_ir_action_window,Window Actions,Window Actions
base,field,"change.password.user,wizard_id",0,Wizard,Wizard
base,view,ir.actions.wizard,0,Wizard,Wizard
base,selection,"ir.translation,type",0,Wizard Button,Wizard Button
base,selection,"ir.translation,type",0,Wizard Field,Wizard Field
base,field,"ir.actions.wizard,name",0,Wizard Info,Wizard Info
base,field,"ir.actions.wizard,wiz_name",0,Wizard Name,Tên Trình hướng dẫn
base,selection,"ir.translation,type",0,Wizard View,Wizard View
base,model,"ir.actions.act_window,name",base.ir_action_wizard,Wizards,Trình hỗ trợ
base,view,ir.actions.wizard,0,Wizards,Trình hỗ trợ
base,model,"ir.ui.menu,name",base.menu_ir_action_wizard,Wizards,Trình hỗ trợ
base,view,ir.actions.todo,0,Wizards to be Launched,Wizards to be Launched
base,selection,"ir.cron,interval_type",0,Work Days,Ngày làm việc
base,view,workflow,0,Workflow,Luồng công việc
base,view,workflow.activity,0,Workflow,Luồng công việc
base,field,"workflow.activity,wkf_id",0,Workflow,Luồng công việc
base,field,"workflow.instance,wkf_id",0,Workflow,Luồng công việc
base,field,"workflow.transition,wkf_id",0,Workflow,Luồng công việc
base,field,"workflow.workitem,wkf_id",0,Workflow,Luồng công việc
base,view,workflow.activity,0,Workflow Activity,Workflow Activity
base,view,workflow,0,Workflow Editor,Trình tạo quy trình
base,view,workflow.instance,0,Workflow Instances,Workflow Instances
base,view,workflow.transition,0,Workflow Transition,Workflow Transition
base,view,workflow.workitem,0,Workflow Workitems,Workflow Workitems
base,model,"ir.actions.act_window,name",base.action_workflow_form,Workflows,Các luồng công việc
base,model,"ir.ui.menu,name",base.menu_workflow,Workflows,Các luồng công việc
base,model,"ir.ui.menu,name",base.menu_workflow_root,Workflows,Các luồng công việc
base,field,"workflow.triggers,workitem_id",0,Workitem,Workitem
base,model,"ir.actions.act_window,name",base.action_workflow_workitem_form,Workitems,Workitems
base,model,"ir.ui.menu,name",base.menu_workflow_workitem,Workitems,Workitems
base,view,ir.model.access,0,Write Access,Quyền Ghi
base,field,"ir.model.access,perm_write",0,Write Access,Quyền Ghi
base,view,ir.rule,0,Write Access Right,Viết quyền truy cập
base,field,"ir.actions.server,write_id",0,Write Id,Write Id
base,selection,"ir.actions.server,state",0,Write Object,Write Object
base,field,"ir.actions.report.xml,report_xml",0,XML Path,Đường dẫn XML
base,view,ir.actions.report.xml,0,XML Report,Báo cáo XML
base,model,"ir.module.category,name",base.module_category_xsbp,XSBP,XSBP
base,model,"ir.module.module,shortdesc",base.module_xsbp_base,XSBP Base,XSBP Base
base,model,"ir.module.module,shortdesc",base.module_xsbp_install,XSBP Click to Install,XSBP Click to Install
base,model,"ir.module.module,shortdesc",base.module_xsbp_hr_contract,XSBP HR Contract,XSBP HR Contract
base,model,"ir.module.module,shortdesc",base.module_xsbp_hr_attendance,XSBP Hr Attendance,XSBP Hr Attendance
base,model,"ir.module.module,shortdesc",base.module_xsbp_hr_payroll,XSBP Hr Payroll,XSBP Hr Payroll
base,model,"ir.module.module,shortdesc",base.module_xsbp_hr_holidays,XSBP Leave Request,XSBP Leave Request
base,model,"ir.module.module,shortdesc",base.module_xsbp_ql_ve_loto,XSBP Ve Loto,XSBP Ve Loto
base,selection,"ir.translation,type",0,XSL,XSL
base,field,"ir.actions.report.xml,report_xsl",0,XSL Path,Đường dẫn XSL
base,selection,"workflow.activity,join_mode",0,Xor,Xor
base,selection,"workflow.activity,split_mode",0,Xor,Xor
base,model,"res.country,name",base.ye,Yemen,Yemen
base,sql_constraint,res.users,0,You can not have two users with the same login !,Bạn không thể có hai người sử dụng với cùng tên đăng nhập
base,help,"res.country,address_format",0,"You can state here the usual format to use for the addresses belonging to this country.

You can use the python-style string patern with all the field of the address (for example, use '%(street)s' to display the field 'street') plus
            
%(state_name)s: the name of the state
            
%(state_code)s: the code of the state
            
%(country_name)s: the name of the country
            
%(country_code)s: the code of the country","You can state here the usual format to use for the addresses belonging to this country.

You can use the python-style string patern with all the field of the address (for example, use '%(street)s' to display the field 'street') plus
            
%(state_name)s: the name of the state
            
%(state_code)s: the code of the state
            
%(country_name)s: the name of the country
            
%(country_code)s: the code of the country"
base,constraint,res.partner,0,You cannot create recursive Partner hierarchies.,You cannot create recursive Partner hierarchies.
base,sql_constraint,ir.model.data,0,You cannot have multiple records with the same external ID in the same module!,You cannot have multiple records with the same external ID in the same module!
base,model,"res.country,name",base.yu,Yugoslavia,Yugoslavia
base,view,res.bank,0,ZIP,ZIP
base,view,res.company,0,ZIP,ZIP
base,view,res.partner,0,ZIP,ZIP
base,view,res.partner.bank,0,ZIP,ZIP
base,view,res.users,0,ZIP,ZIP
base,model,"res.country,name",base.zr,Zaire,Zaire
base,model,"res.country,name",base.zm,Zambia,Zambia
base,model,"res.country,name",base.zw,Zimbabwe,Zimbabwe
base,field,"res.bank,zip",0,Zip,Mã bưu chính
base,field,"res.company,zip",0,Zip,Mã bưu chính
base,field,"res.partner,zip",0,Zip,Mã bưu chính
base,field,"res.partner.bank,zip",0,Zip,Mã bưu chính
base,view,base.language.import,0,_Import,_Nhập
base,sql_constraint,ir.sequence.type,0,`code` must be unique.,`code` phải là duy nhất
base,model,"ir.model,name",0,account.voucher.batch,account.voucher.batch
base,selection,"res.request,state",0,active,có hiệu lực
base,model,"ir.model,name",0,aeroo_config.installer,aeroo_config.installer
base,view,res.partner,0,at,at
base,model,"res.partner.bank.type.field,name",base.bank_normal_field_bic,bank_bic,bank_bic
base,model,"ir.model,name",base.model_base_language_export,base.language.export,base.language.export
base,model,"ir.model,name",base.model_base_module_configuration,base.module.configuration,base.module.configuration
base,model,"ir.model,name",base.model_base_update_translations,base.update.translations,base.update.translations
base,selection,"base.language.export,state",0,choose,chọn
base,selection,"res.request,state",0,closed,đóng
base,view,base.language.export,0,documentation,documentation
base,selection,"base.language.install,state",0,done,hoàn thành
base,selection,"base.module.import,state",0,done,hoàn thành
base,selection,"base.module.update,state",0,done,hoàn thành
base,selection,"res.request,state",0,draft,dự thảo
base,view,res.users,0,e.g. +32.81.81.37.00,v.d +84.0122.545.0020
base,view,base.language.import,0,e.g. English,ví dụ: Tiếng Anh
base,view,res.partner.bank,0,e.g. GEBABEBB,"v.d. VCB, BIDV"
base,view,res.company,0,e.g. Global Business Solutions,ví dụ: Global Business Solutions
base,view,res.partner,0,e.g. Sales Director,v.d. Giám đốc bán hàng
base,view,base.language.import,0,e.g. en_US,VD: en_us
base,view,res.partner,0,e.g. http://www.zetags.com,ví dụ: http://www.zetags.com
base,view,res.company,0,e.g. www.openerp.com,ví dụ: www.openerp.com
base,view,res.users,0,e.g. www.openerp.com,ví dụ: www.openerp.com
base,view,res.partner,0,e.g: +61-3-9999 9999,ví dụ: +61-3-9999 9999
base,model,"ir.module.module,shortdesc",base.module_account,eInvoicing,eInvoicing
base,model,"ir.module.module,shortdesc",base.module_account_voucher,eInvoicing & Payments,Hóa đơn điện tử & Thanh toán
base,view,base.language.export,0,"file encoding, please be sure to view and edit
                           using the same encoding.","file encoding, please be sure to view and edit
                           using the same encoding."
base,model,"ir.model,name",0,general.aged.partner.balance,general.aged.partner.balance
base,selection,"base.language.export,state",0,get,lấy
base,selection,"base.language.install,state",0,init,init
base,selection,"base.module.import,state",0,init,init
base,selection,"base.module.update,state",0,init,init
base,model,"ir.model,name",base.model_ir_actions_act_url,ir.actions.act_url,ir.actions.act_url
base,selection,"ir.ui.menu,action",0,ir.actions.act_url,ir.actions.act_url
base,model,"ir.model,name",base.model_ir_actions_act_window,ir.actions.act_window,ir.actions.act_window
base,selection,"ir.ui.menu,action",0,ir.actions.act_window,ir.actions.act_window
base,model,"ir.model,name",base.model_ir_actions_act_window_close,ir.actions.act_window_close,ir.actions.act_window_close
base,model,"ir.model,name",base.model_ir_actions_actions,ir.actions.actions,ir.actions.actions
base,model,"ir.model,name",base.model_ir_actions_client,ir.actions.client,ir.actions.client
base,selection,"ir.ui.menu,action",0,ir.actions.client,ir.actions.client
base,model,"ir.model,name",base.model_ir_actions_configuration_wizard,ir.actions.configuration.wizard,ir.actions.configuration.wizard
base,model,"ir.model,name",base.model_ir_actions_report_xml,ir.actions.report.xml,ir.actions.report.xml
base,selection,"ir.ui.menu,action",0,ir.actions.report.xml,ir.actions.report.xml
base,model,"ir.model,name",base.model_ir_actions_server,ir.actions.server,ir.actions.server
base,selection,"ir.ui.menu,action",0,ir.actions.server,ir.actions.server
base,model,"ir.model,name",base.model_ir_actions_wizard,ir.actions.wizard,ir.actions.wizard
base,selection,"ir.ui.menu,action",0,ir.actions.wizard,ir.actions.wizard
base,model,"ir.model,name",base.model_ir_attachment,ir.attachment,ir.attachment
base,model,"ir.model,name",base.model_ir_config_parameter,ir.config_parameter,ir.config_parameter
base,model,"ir.model,name",base.model_ir_cron,ir.cron,ir.cron
base,model,"ir.model,name",base.model_ir_default,ir.default,ir.default
base,model,"ir.model,name",base.model_ir_exports,ir.exports,ir.exports
base,model,"ir.model,name",base.model_ir_exports_line,ir.exports.line,ir.exports.line
base,model,"ir.model,name",base.model_ir_fields_converter,ir.fields.converter,ir.fields.converter
